k,n,x,K,Kext,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf
9,29237,854860643,10627,4000000,20,0.001882,2398.899414413,3381.511344235,2942.755158134,0.709416344,0.815188246
9,29237,854860643,10627,4000000,21,0.001976,2015.858017225,3403.136741765,2967.579591634,0.592352929,0.679293665
9,29237,854860643,10627,4000000,23,0.002164,2106.915794090,3472.268968481,3046.611353456,0.606783580,0.691560409
9,29237,854860643,10627,4000000,24,0.002258,2106.915794090,3515.806166250,3046.611353456,0.599269611,0.691560409
9,29237,854860643,10627,4000000,26,0.002447,1738.056896427,3560.443572249,3068.859336202,0.488157405,0.566352741
9,29237,854860643,10627,4000000,28,0.002635,1738.056896427,3592.771470930,3068.859336202,0.483764946,0.566352741
9,29237,854860643,10627,4000000,29,0.002729,2204.568980139,3622.932564454,3104.115195937,0.608504006,0.710208495
9,29237,854860643,10627,4000000,31,0.002917,2978.879225717,3664.163360936,3152.139577920,0.812976642,0.945034048
9,29237,854860643,10627,4000000,33,0.003105,2563.528119936,3703.790307425,3179.386805622,0.692136408,0.806296395
9,29237,854860643,10627,4000000,36,0.003388,1903.863791313,3754.161494856,3213.460829009,0.507134228,0.592465224
9,29237,854860643,10627,4000000,38,0.003576,1811.004062927,3797.366025661,3263.830679273,0.476910588,0.554870715
9,29237,854860643,10627,4000000,41,0.003858,1855.952644030,3841.099599571,3294.123850455,0.483182640,0.563413135
9,29237,854860643,10627,4000000,43,0.004046,2521.004325024,3869.801945871,3327.547581716,0.651455646,0.757616311
9,29237,854860643,10627,4000000,46,0.004329,2194.954887360,3903.345082994,3343.483384792,0.562326630,0.656487452
9,29237,854860643,10627,4000000,49,0.004611,2528.524338596,3933.574658130,3360.081803049,0.642805732,0.752518685
9,29237,854860643,10627,4000000,52,0.004893,2170.186870369,3974.042359907,3379.135313111,0.546090523,0.642231420
9,29237,854860643,10627,4000000,56,0.005270,2154.513897183,4035.666450751,3416.389906969,0.533868179,0.630640517
9,29237,854860643,10627,4000000,59,0.005552,1803.273385529,4067.520231555,3453.959630458,0.443334829,0.522088727
9,29237,854860643,10627,4000000,63,0.005928,1826.059446695,4120.557076084,3480.791578749,0.443158392,0.524610395
9,29237,854860643,10627,4000000,67,0.006305,1935.774588307,4151.401895061,3505.022020914,0.466294191,0.552285999
9,29237,854860643,10627,4000000,72,0.006775,2220.566892573,4185.720285923,3528.486248963,0.530510101,0.629325647
9,29237,854860643,10627,4000000,77,0.007246,1982.058067832,4222.499121537,3552.055655984,0.469404021,0.558003100
9,29237,854860643,10627,4000000,82,0.007716,2204.373580066,4267.199224365,3585.607544445,0.516585579,0.614783841
9,29237,854860643,10627,4000000,87,0.008187,1710.046667436,4317.947943297,3632.621985576,0.396032257,0.470747211
9,29237,854860643,10627,4000000,93,0.008751,1460.319705585,4357.032861883,3654.692627951,0.335163803,0.399573878
9,29237,854860643,10627,4000000,99,0.009316,1210.863857066,4387.801753028,3673.058352276,0.275961387,0.329660937
9,29237,854860643,10627,4000000,105,0.009880,2268.562087921,4432.596520448,3711.065536887,0.511790793,0.611296692
9,29237,854860643,10627,4000000,112,0.010539,2528.626927520,4469.198260107,3743.734663034,0.565789831,0.675428991
9,29237,854860643,10627,4000000,120,0.011292,2408.471364125,4500.684334863,3770.538865808,0.535134478,0.638760519
9,29237,854860643,10627,4000000,128,0.012045,2273.464257776,4541.969827939,3787.181778177,0.500545874,0.600305027
9,29237,854860643,10627,4000000,136,0.012798,2082.490422807,4592.005269400,3827.227398341,0.453503492,0.544125082
9,29237,854860643,10627,4000000,145,0.013644,1925.315340104,4641.918002315,3875.897407642,0.414767202,0.496740532
9,29237,854860643,10627,4000000,154,0.014491,2328.337672330,4689.991550387,3902.310371055,0.496448159,0.596656199
9,29237,854860643,10627,4000000,165,0.015526,2198.316510929,4718.110170838,3923.846532633,0.465931577,0.560245283
9,29237,854860643,10627,4000000,175,0.016467,2666.123446477,4742.992958093,3939.385235543,0.562118365,0.676786678
9,29237,854860643,10627,4000000,187,0.017597,2391.331154201,4791.168885690,3982.275673754,0.499112265,0.600493625
9,29237,854860643,10627,4000000,199,0.018726,3349.000171853,4844.482169130,4020.495400246,0.691301992,0.832981968
9,29237,854860643,10627,4000000,212,0.019949,2308.169414301,4882.738150356,4048.687004651,0.472720294,0.570103199
9,29237,854860643,10627,4000000,226,0.021267,1205.096896902,4925.476312542,4085.373226375,0.244666063,0.294978410
9,29237,854860643,10627,4000000,241,0.022678,2360.210450339,4982.229171419,4131.593073165,0.473725790,0.571259175
9,29237,854860643,10627,4000000,257,0.024184,2325.796562060,5014.901142444,4147.064457118,0.463777151,0.560829615
9,29237,854860643,10627,4000000,274,0.025783,2517.005869997,5045.843204349,4170.865024638,0.498827603,0.603473345
9,29237,854860643,10627,4000000,292,0.027477,3182.878960557,5095.822221475,4203.934357330,0.624605573,0.757119091
9,29237,854860643,10627,4000000,311,0.029265,2743.158287393,5134.969866052,4233.964539770,0.534211175,0.647893543
9,29237,854860643,10627,4000000,332,0.031241,2282.839988564,5182.341818463,4267.891969562,0.440503554,0.534887013
9,29237,854860643,10627,4000000,354,0.033311,2382.303423762,5243.705352128,4304.865288235,0.454316798,0.553397903
9,29237,854860643,10627,4000000,377,0.035476,2490.445794425,5286.089333301,4334.439762702,0.471131991,0.574571555
9,29237,854860643,10627,4000000,402,0.037828,2448.243809329,5320.304584753,4362.774689988,0.460169859,0.561166685
9,29237,854860643,10627,4000000,428,0.040275,2301.161397105,5350.882074831,4384.644223186,0.430052721,0.524822832
9,29237,854860643,10627,4000000,456,0.042910,2924.226513052,5388.314349289,4415.298251567,0.542697832,0.662294220
9,29237,854860643,10627,4000000,486,0.045733,2741.866875727,5448.764740635,4462.493333866,0.503208893,0.614424868
9,29237,854860643,10627,4000000,518,0.048744,2459.301548994,5501.484096437,4502.084285364,0.447025113,0.546258442
9,29237,854860643,10627,4000000,552,0.051943,1727.055751578,5549.902898427,4534.176744650,0.311186661,0.380897316
9,29237,854860643,10627,4000000,589,0.055425,1399.632493605,5583.418119755,4559.548633631,0.250676640,0.306967335
9,29237,854860643,10627,4000000,628,0.059095,2575.305396500,5633.133700063,4596.907121364,0.457171005,0.560225675
9,29237,854860643,10627,4000000,669,0.062953,3290.899146973,5676.518356421,4629.618458403,0.579739013,0.710835931
9,29237,854860643,10627,4000000,713,0.067093,2707.733337725,5714.809570781,4660.112047528,0.473809898,0.581044685
9,29237,854860643,10627,4000000,760,0.071516,2739.203545603,5756.682804740,4689.045853859,0.475830203,0.584170774
9,29237,854860643,10627,4000000,810,0.076221,2289.217891311,5822.202068361,4739.540189202,0.393187640,0.483004216
9,29237,854860643,10627,4000000,863,0.081208,2771.607132359,5876.516734225,4778.420375499,0.471641154,0.580025807
9,29237,854860643,10627,4000000,920,0.086572,2390.592845424,5921.776509372,4811.671017637,0.403695216,0.496832148
9,29237,854860643,10627,4000000,980,0.092218,2237.115552535,5954.280632462,4835.754040799,0.375715505,0.462619797
9,29237,854860643,10627,4000000,1045,0.098334,2855.099939163,5992.848816187,4864.990291212,0.476417815,0.586866524
9,29237,854860643,10627,4000000,1114,0.104827,3472.895428809,6038.641323404,4899.147733158,0.575112056,0.708877466
9,29237,854860643,10627,4000000,1187,0.111697,2889.589534667,6094.252613535,4941.235251508,0.474149944,0.584790925
9,29237,854860643,10627,4000000,1265,0.119036,2112.497368278,6148.092172341,4982.952775853,0.343602098,0.423944890
9,29237,854860643,10627,4000000,1348,0.126847,1886.774385909,6209.494430665,5029.593401434,0.303853141,0.375134576
9,29237,854860643,10627,4000000,1437,0.135222,1673.186566250,6244.703219497,5056.503323532,0.267936923,0.330897947
9,29237,854860643,10627,4000000,1532,0.144161,2210.041480565,6295.444868573,5094.395852359,0.351054060,0.433818169
9,29237,854860643,10627,4000000,1632,0.153571,3180.382775613,6335.900794352,5125.703163244,0.501962212,0.620477362
9,29237,854860643,10627,4000000,1740,0.163734,2781.799179301,6381.038815753,5157.697696064,0.435947697,0.539349016
9,29237,854860643,10627,4000000,1854,0.174461,2135.827734533,6442.320237449,5202.388293092,0.331530824,0.410547544
9,29237,854860643,10627,4000000,1976,0.185941,1963.088660991,6488.126077850,5236.465906603,0.302566355,0.374888082
9,29237,854860643,10627,4000000,2106,0.198174,2021.172436795,6557.873694381,5290.290764835,0.308205454,0.382053185
9,29237,854860643,10627,4000000,2245,0.211254,1841.995343373,6613.701367386,5332.774878270,0.278512022,0.345410295
9,29237,854860643,10627,4000000,2393,0.225181,2852.813430505,6658.357291131,5366.518218663,0.428456045,0.531594847
9,29237,854860643,10627,4000000,2550,0.239955,2479.304880997,6689.419051708,5389.695037521,0.370630822,0.460008380
9,29237,854860643,10627,4000000,2718,0.255764,3338.168434802,6733.608901536,5423.671601287,0.495747300,0.615481298
9,29237,854860643,10627,4000000,2897,0.272608,3817.309611890,6817.182968429,5484.201860715,0.559954109,0.696055636
9,29237,854860643,10627,4000000,3087,0.290486,2898.438626289,6870.526805477,5525.801405729,0.421865558,0.524528193
9,29237,854860643,10627,4000000,3291,0.309683,1461.924128275,6923.540787510,5565.948691803,0.211152671,0.262654977
9,29237,854860643,10627,4000000,3507,0.330008,1925.822970145,6972.533398252,5603.685485198,0.276201326,0.343670782
9,29237,854860643,10627,4000000,3738,0.351746,3215.955012058,7024.947043242,5642.103220880,0.457790641,0.569992233
9,29237,854860643,10627,4000000,3984,0.374894,3376.281218640,7077.208521419,5681.841279939,0.477063974,0.594223079
9,29237,854860643,10627,4000000,4246,0.399548,3586.373509915,7129.902598741,5721.543476100,0.503004559,0.626819236
9,29237,854860643,10627,4000000,4525,0.425802,3180.822132873,7179.430362177,5758.965885116,0.443046589,0.552325226
9,29237,854860643,10627,4000000,4823,0.453844,2284.377118041,7243.293209719,5807.956314271,0.315378247,0.393318578
9,29237,854860643,10627,4000000,5140,0.483674,2976.181833407,7323.853859109,5867.331307712,0.406368271,0.507246255
9,29237,854860643,10627,4000000,5479,0.515574,2440.777032921,7373.344669371,5905.304174147,0.331027118,0.413319443
9,29237,854860643,10627,4000000,5839,0.549450,2710.322428560,7417.776406424,5938.804491823,0.365382061,0.456375089
9,29237,854860643,10627,4000000,6223,0.585584,3356.639860474,7464.832682236,5975.029251637,0.449660428,0.561777980
9,29237,854860643,10627,4000000,6633,0.624165,3642.837570388,7520.805547811,6017.445147743,0.484368004,0.605379439
9,29237,854860643,10627,4000000,7069,0.665192,3951.360680378,7581.023280897,6062.883582064,0.521217326,0.651729598
9,29237,854860643,10627,4000000,7534,0.708949,2174.400414575,7659.416428026,6122.615524520,0.283885912,0.355142407
9,29237,854860643,10627,4000000,8030,0.755622,2692.650181032,7723.420919518,6171.463721854,0.348634395,0.436306572
9,29237,854860643,10627,4000000,8559,0.805401,1526.361193978,7776.658459537,6212.019176486,0.196274686,0.245710960
9,29237,854860643,10627,4000000,9122,0.858380,2534.751695124,7822.366862813,6247.066685349,0.324038969,0.405750702
9,29237,854860643,10627,4000000,9722,0.914840,3979.418894237,7890.700195856,6299.087838933,0.504317588,0.631745262
9,29237,854860643,10627,4000000,10362,0.975064,3951.592748621,7949.868176912,6343.928480800,0.497063934,0.622893647
9,29237,854860643,10627,4000000,11044,1.039240,2819.280145465,8011.859173644,6390.920845774,0.351888380,0.441138329
9,29237,854860643,10627,4000000,11770,1.107556,1248.225204189,8078.976229473,6441.690168016,0.154502894,0.193772934
9,29237,854860643,10627,4000000,12545,1.180484,2488.170145157,8159.650229607,6503.116156273,0.304935883,0.382611979
9,29237,854860643,10627,4000000,13370,1.258116,3115.534690917,8228.181068665,6555.629764118,0.378641970,0.475245675
9,29237,854860643,10627,4000000,14250,1.340924,2215.136445007,8279.154764322,6594.571826311,0.267555869,0.335902998
9,29237,854860643,10627,4000000,15188,1.429190,2247.905854586,8319.794975846,6625.688338809,0.270187650,0.339271294
9,29237,854860643,10627,4000000,16187,1.523196,3789.768072391,8393.673920457,6681.990464587,0.451502895,0.567161551
9,29237,854860643,10627,4000000,17252,1.623412,3294.521044179,8465.011054769,6736.638899811,0.389192763,0.489045219
9,29237,854860643,10627,4000000,18387,1.730215,3336.504262511,8552.519212962,6803.789395617,0.390119470,0.490389115
9,29237,854860643,10627,4000000,19597,1.844076,1799.787087627,8615.774107630,6851.674406405,0.208894414,0.262678432
9,29237,854860643,10627,4000000,20887,1.965465,1233.862201803,8674.520498014,6896.670686283,0.142239816,0.178906933
9,29237,854860643,10627,4000000,22261,2.094759,2991.319918237,8750.923492171,6954.895036755,0.341829056,0.430102813
9,29237,854860643,10627,4000000,23726,2.232615,3416.981181454,8813.703779095,7003.039043219,0.387689587,0.487928335
9,29237,854860643,10627,4000000,25287,2.379505,2832.934956718,8870.680178990,7046.413620527,0.319359384,0.402039266
9,29237,854860643,10627,4000000,26951,2.536087,3306.502880652,8956.073552489,7111.806508498,0.369191126,0.464931502
9,29237,854860643,10627,4000000,28725,2.703021,3243.439892207,9049.835583878,7183.599232402,0.358397660,0.451506242
9,29237,854860643,10627,4000000,30615,2.880869,2093.664054231,9119.399493064,7236.993701774,0.229583544,0.289300245
9,29237,854860643,10627,4000000,32629,3.070387,2545.634002651,9193.002353667,7293.027381376,0.276909970,0.349050383
9,29237,854860643,10627,4000000,34776,3.272419,4068.417178968,9268.481083693,7350.879849510,0.438951878,0.553459894
9,29237,854860643,10627,4000000,37064,3.487720,3615.935229226,9317.709125224,7388.672947249,0.388071272,0.489388995
9,29237,854860643,10627,4000000,39503,3.717230,3733.710571566,9384.701169215,7439.927079577,0.397850768,0.501847737
9,29237,854860643,10627,4000000,42103,3.961890,4280.857881714,9478.204805292,7511.852080020,0.451652815,0.569880482
9,29237,854860643,10627,4000000,44873,4.222546,2844.494593119,9584.910095602,7594.063143190,0.296767999,0.374568204
9,29237,854860643,10627,4000000,47826,4.500423,1789.088519491,9653.966937184,7647.197208594,0.185321592,0.233953496
9,29237,854860643,10627,4000000,50973,4.796556,2713.014839111,9734.503079549,7708.888649743,0.278700907,0.351933328
9,29237,854860643,10627,4000000,54327,5.112167,2587.047251097,9791.795853952,7752.844662113,0.264205595,0.333690067
9,29237,854860643,10627,4000000,57902,5.448574,4649.887495552,9866.200338218,7809.908366348,0.471294656,0.595383105
9,29237,854860643,10627,4000000,61712,5.807095,4850.752033473,9965.865288544,7886.393512157,0.486736665,0.615078619
9,29237,854860643,10627,4000000,65772,6.189141,3675.409930837,10040.253061888,7943.436573367,0.366067459,0.462697712
9,29237,854860643,10627,4000000,70100,6.596405,2035.340231208,10131.466948581,8013.512162943,0.200892945,0.253988537
9,29237,854860643,10627,4000000,74713,7.030488,2644.349020446,10249.200394111,8103.909651309,0.258005397,0.326305343
9,29237,854860643,10627,4000000,79629,7.493084,3326.743326689,10334.380674032,8169.308793396,0.321910275,0.407224578
9,29237,854860643,10627,4000000,84869,7.986167,3177.613142164,10397.190889853,8217.706496235,0.305622276,0.386678831
9,29237,854860643,10627,4000000,90453,8.511621,3436.633213122,10459.158173693,8265.432217230,0.328576464,0.415783848
9,29237,854860643,10627,4000000,96405,9.071704,5602.513218849,10547.938174570,8333.764762436,0.531147711,0.672266782
9,29237,854860643,10627,4000000,102749,9.668674,4323.179706437,10660.908622347,8420.819245735,0.405517002,0.513391819
9,29237,854860643,10627,4000000,109510,10.304884,3532.980784534,10763.071205263,8499.473980572,0.328250247,0.415670522
9,29237,854860643,10627,4000000,116716,10.982968,1766.807700357,10865.325444139,8578.095275035,0.162609736,0.205967367
9,29237,854860643,10627,4000000,124396,11.705655,2761.317809135,10945.342841578,8639.741554548,0.252282441,0.319606529
9,29237,854860643,10627,4000000,132581,12.475863,3326.222245845,11036.149470482,8709.700031519,0.301393367,0.381898600
9,29237,854860643,10627,4000000,141305,13.296791,4702.559562947,11121.985771280,8775.816857670,0.422816542,0.535854341
9,29237,854860643,10627,4000000,150603,14.171732,4099.269186404,11210.645988534,8844.162185218,0.365658606,0.463500002
9,29237,854860643,10627,4000000,160513,15.104263,3932.929728985,11327.618251355,8934.172259785,0.347198294,0.440211988
