k,n,X,Msm,sum_M_pi,Mplus,B,C,E,H=C-2E,float_resid
9,19326,373532928,-1133702,-1139402,-2273104,-1136884.6608577885,665.3217155770399,-2517.339142213965,5700.0,4.96947905048728e-09
9,19327,373571583,-1133750,-1139399,-2273149,-1136992.6694176346,836.3388352692127,-2406.330582371261,5649.0,1.173430064227432e-08
9,19328,373610240,-1134076,-1139443,-2273519,-1137097.8857226525,676.7714453050867,-2345.1142773447054,5367.0,5.502442945726216e-09
9,19329,373648899,-1134230,-1139370,-2273600,-1137203.8763756154,807.7527512307279,-2166.123624381652,5140.0,5.968104233033955e-09
9,19330,373687560,-1134305,-1139439,-2273744,-1137309.9749227266,875.9498454532586,-2129.025077276582,5134.0,6.422851583920419e-09
9,19331,373726223,-1134428,-1139466,-2273894,-1137416.338952597,938.6779051939957,-2049.6610474044774,5038.0,2.950400812551379e-09
9,19332,373764888,-1134390,-1139474,-2273864,-1137525.293190035,1186.5863800700754,-1948.7068099717962,5084.0,1.3667886378243566e-08
9,19333,373803555,-1134532,-1139710,-2274242,-1137631.2758663218,1020.5517326435074,-2078.724133678533,5178.0,5.729816621169448e-10
9,19334,373842224,-1134617,-1139680,-2274297,-1137736.104947248,1175.2098944960162,-1943.8950527589532,5063.0,1.3922544894739985e-08
9,19335,373880895,-1134721,-1140085,-2274806,-1137841.8906311325,877.7812622650526,-2243.1093688697792,5364.0,4.611138137988746e-09
9,19336,373919568,-1134759,-1140079,-2274838,-1137947.9559927313,1057.9119854625314,-2131.0440072688025,5320.0,1.3642420526593924e-10
9,19337,373958243,-1134917,-1140316,-2275233,-1138054.9402760826,876.8805521652102,-2261.059723910329,5399.0,1.4131728676147759e-08
9,19338,373996920,-1135073,-1140219,-2275292,-1138162.2546987631,1032.5093975262716,-2056.745301234926,5146.0,3.87626641895622e-09
9,19339,374035599,-1135319,-1140167,-2275486,-1138269.4974181354,1052.9948362708092,-1897.5025818623762,4848.0,4.43833414465189e-09
9,19340,374074280,-1135463,-1140184,-2275647,-1138376.1018185902,1105.2036371803842,-1807.8981814115732,4721.0,3.5306584322825074e-09
9,19341,374112963,-1135530,-1140348,-2275878,-1138481.5392105558,1085.0784211116843,-1866.4607894496748,4818.0,1.1033989721909165e-08
9,19342,374151648,-1135738,-1140477,-2276215,-1138588.489151159,961.9783023181371,-1888.5108488429287,4739.0,3.994500730186701e-09
9,19343,374190335,-1135948,-1140346,-2276294,-1138696.1223388426,1098.2446776852012,-1649.8776611599442,4398.0,5.0895323511213064e-09
9,19344,374229024,-1135973,-1140680,-2276653,-1138804.6334260455,956.2668520910665,-1875.3665739544922,4707.0,5.093170329928398e-11
9,19345,374267715,-1135994,-1140859,-2276853,-1138911.1828346194,969.3656692388467,-1947.8171653768395,4865.0,7.474227459169924e-09
9,19346,374306408,-1136067,-1140853,-2276920,-1139019.031452605,1118.0629052100703,-1833.9685473938207,4786.0,2.2882886696606874e-09
9,19347,374345103,-1136182,-1141145,-2277327,-1139126.4214386083,925.8428772166371,-2018.5785613886192,4963.0,6.124537321738899e-09
9,19348,374383800,-1136288,-1141267,-2277555,-1139235.6264456955,916.2528913910501,-2031.3735543016483,4979.0,5.653419066220522e-09
9,19349,374422499,-1136387,-1141300,-2277687,-1139344.5496321076,1002.0992642152123,-1955.4503678907258,4913.0,3.3360265661031008e-09
9,19350,374461200,-1136386,-1141494,-2277880,-1139452.6994727799,1025.3989455597475,-2041.3005272174832,5108.0,5.285983206704259e-09
9,19351,374499903,-1136439,-1141621,-2278060,-1139560.6837771714,1061.3675543428399,-2060.316222837737,5182.0,1.8313585314899683e-08
9,19352,374538608,-1136525,-1141683,-2278208,-1139668.2700740385,1128.540148077067,-2014.729925953332,5158.0,1.626904122531414e-08
9,19353,374577315,-1136701,-1141739,-2278440,-1139775.920487457,1111.84097491391,-1963.0795125390077,5038.0,8.074493962340057e-09
9,19354,374616024,-1136941,-1141770,-2278711,-1139885.5436042536,1060.0872085071169,-1884.4563957434702,4829.0,5.942638381384313e-09
9,19355,374654735,-1137121,-1141870,-2278991,-1139993.3421324366,995.6842648731545,-1876.6578675500823,4749.0,2.6680936571210623e-08
9,19356,374693448,-1137220,-1141944,-2279164,-1140104.1279394142,1044.255878828466,-1839.8720605790431,4724.0,1.3447788660414517e-08
9,19357,374732163,-1137296,-1141988,-2279284,-1140213.3510584056,1142.7021168111823,-1774.6489415938295,4692.0,1.1586962500587106e-09
9,19358,374770880,-1137463,-1142231,-2279694,-1140324.3559516387,954.7119032773189,-1906.644048352854,4768.0,1.6972990124486387e-08
9,19359,374809599,-1137467,-1142508,-2279975,-1140431.272046422,887.5440928437747,-2076.7279535764665,5041.0,3.2923708204180002e-09
9,19360,374848320,-1137530,-1142608,-2280138,-1140542.257803906,946.5156078119762,-2065.742196093156,5078.0,1.711669028736651e-09
9,19361,374887043,-1137563,-1142473,-2280036,-1140650.2003835656,1264.400767131243,-1822.799616432313,4910.0,4.13092493545264e-09
9,19362,374925768,-1137665,-1142533,-2280198,-1140760.5044306095,1323.0088612190448,-1772.49556939165,4868.0,2.344677341170609e-09
9,19363,374964495,-1137733,-1142674,-2280407,-1140870.1578501149,1333.315700229723,-1803.8421498825637,4941.0,5.14955900143832e-09
9,19364,375003224,-1137889,-1142832,-2280721,-1140977.3881167308,1233.7762334616855,-1854.6118832783395,4943.0,1.8364517018198967e-08
9,19365,375041955,-1138138,-1142654,-2280792,-1141083.863736976,1375.7274739518762,-1570.1362630274552,4516.0,6.7866494646295905e-09
9,19366,375080688,-1138318,-1142614,-2280932,-1141192.8007336268,1453.6014672536403,-1421.1992663692645,4296.0,7.830749382264912e-09
9,19367,375119423,-1138391,-1142615,-2281006,-1141300.6056905636,1595.2113811271265,-1314.3943094410815,4224.0,9.289578883908689e-09
9,19368,375158160,-1138502,-1142655,-2281157,-1141411.1190266905,1665.2380533809774,-1243.8809733138487,4153.0,8.67476046551019e-09
9,19369,375196899,-1138616,-1142694,-2281310,-1141520.06356513,1730.1271302602254,-1173.9364348675617,4078.0,4.651155904866755e-09
9,19370,375235640,-1138839,-1142950,-2281789,-1141628.6140142153,1468.2280284306034,-1321.3859857789175,4111.0,1.1561496648937464e-08
9,19371,375274383,-1139064,-1142978,-2282042,-1141738.9492880618,1435.89857612364,-1239.0507119446493,3914.0,1.2938471627421677e-08
9,19372,375313128,-1139048,-1143011,-2282059,-1141848.8712829207,1638.742565841414,-1162.1287170832238,3963.0,7.861672202125192e-09
9,19373,375351875,-1139187,-1143086,-2282273,-1141957.852757111,1642.7055142219178,-1128.1472428877441,3899.0,2.5938788894563913e-09
9,19374,375390624,-1139454,-1143167,-2282621,-1142066.9322949508,1512.864589901641,-1100.0677050516242,3713.0,4.889443516731262e-09
9,19375,375429375,-1139477,-1143258,-2282735,-1142175.7956259288,1616.5912518575788,-1082.2043740708032,3781.0,8.149072527885437e-10
9,19376,375468128,-1139553,-1143449,-2283002,-1142285.5036629639,1569.007325927727,-1163.4963370377054,3896.0,3.1377567211166024e-09
9,19377,375506883,-1139661,-1143561,-2283222,-1142392.0018423032,1562.003684606403,-1168.9981576999417,3900.0,6.28642737865448e-09
9,19378,375545640,-1139704,-1143691,-2283395,-1142503.4507773253,1611.901554650627,-1187.5492226747765,3987.0,1.800799509510398e-10
9,19379,375584399,-1139877,-1143797,-2283674,-1142609.816779268,1545.6335585359484,-1187.183220730397,3920.0,3.257810021750629e-09
9,19380,375623160,-1140106,-1144110,-2284216,-1142719.0304461392,1222.0608922783285,-1390.9695538659262,4004.0,1.0180883691646159e-08
9,19381,375661923,-1140314,-1144203,-2284517,-1142828.708877342,1140.4177546841092,-1374.2911226621272,3889.0,8.363713277503848e-09
9,19382,375700688,-1140465,-1144334,-2284799,-1142938.905345978,1078.810691955965,-1395.0946540213208,3869.0,1.393345883116126e-09
9,19383,375739455,-1140685,-1144530,-2285215,-1143048.5759892585,882.1519785169512,-1481.4240107404084,3845.0,2.231899998150766e-09
9,19384,375778224,-1140797,-1144658,-2285455,-1143159.4735876787,863.9471753574908,-1498.526412326416,3861.0,1.0322764865122736e-08
9,19385,375816995,-1140910,-1144679,-2285589,-1143267.8881957498,946.7763914996758,-1411.1118042409153,3769.0,1.8493665265850723e-08
9,19386,375855768,-1141031,-1144863,-2285894,-1143379.3183796352,864.6367592704482,-1483.6816203680364,3832.0,6.5210770117118955e-09
9,19387,375894543,-1141071,-1144895,-2285966,-1143490.6778157803,1015.3556315605529,-1404.3221842245039,3824.0,9.560608305037022e-09
9,19388,375933320,-1141071,-1144972,-2286043,-1143599.0856806745,1155.1713613490574,-1372.9143193268028,3901.0,2.663000486791134e-09
9,19389,375972099,-1141374,-1145171,-2286545,-1143709.6131297508,874.2262595016509,-1461.3868702425534,3797.0,1.3242242857813835e-08
9,19390,376010880,-1141471,-1145355,-2286826,-1143819.6928846417,813.385769283399,-1535.307115360807,3884.0,5.0131347961723804e-09
9,19391,376049663,-1141498,-1145355,-2286853,-1143927.6351667948,1002.2703335895203,-1427.3648332045314,3857.0,1.4169927453622222e-09
9,19392,376088448,-1141602,-1145445,-2287047,-1144038.2020424614,1029.4040849227458,-1406.797957538638,3843.0,2.1827872842550278e-11
9,19393,376127235,-1141683,-1145653,-2287336,-1144149.228218247,962.4564364938997,-1503.7717817552375,3970.0,4.374669515527785e-09
9,19394,376166024,-1141780,-1145812,-2287592,-1144258.8446431134,925.6892862268724,-1553.155356887325,4032.0,1.5224941307678819e-09
9,19395,376204815,-1141957,-1145914,-2287871,-1144369.5108190593,868.0216381186619,-1544.4891809448873,3957.0,8.436472853645682e-09
9,19396,376243608,-1142216,-1146078,-2288294,-1144478.29211901,662.5842380197719,-1599.707880987149,3862.0,5.929905455559492e-09
9,19397,376282403,-1142342,-1146035,-2288377,-1144586.9575362217,796.9150724434294,-1448.0424637844408,3693.0,1.2310920283198357e-08
9,19398,376321200,-1142386,-1146134,-2288520,-1144695.5636874086,871.1273748171516,-1438.436312588531,3748.0,5.7862052926793694e-09
9,19399,376359999,-1142427,-1146188,-2288615,-1144803.6919785512,992.3839571024291,-1384.308021452298,3761.0,7.024937076494098e-09
9,19400,376398800,-1142496,-1146205,-2288701,-1144913.031952484,1125.0639049680904,-1291.9680475152081,3709.0,1.4933903003111482e-09
9,19401,376437603,-1142624,-1146156,-2288780,-1145022.8232050352,1265.6464100703597,-1133.1767949572622,3532.0,1.5115801943466067e-08
9,19402,376476408,-1142702,-1146219,-2288921,-1145132.486867153,1343.9737343061715,-1086.5131328371472,3517.0,1.9534127204678953e-08
9,19403,376515215,-1142877,-1146224,-2289101,-1145240.0535505966,1379.1071011931635,-983.9464494051881,3347.0,3.5397533793002367e-09
9,19404,376554024,-1142950,-1146353,-2289303,-1145347.1375412878,1391.275082575623,-1005.8624587060012,3403.0,1.2374584912322462e-08
9,19405,376592835,-1143114,-1146614,-2289728,-1145458.0721780139,1188.1443560277112,-1155.9278219947819,3500.0,1.7274942365475e-08
9,19406,376631648,-1143283,-1146642,-2289925,-1145567.359081234,1209.7181624681689,-1074.6409187640156,3359.0,3.799868864007294e-09
9,19407,376670463,-1143432,-1146715,-2290147,-1145675.6579535701,1204.3159071402624,-1039.3420464256005,3283.0,8.536517270840704e-09
9,19408,376709280,-1143469,-1146733,-2290202,-1145782.728576172,1363.4571523438208,-950.2714238332283,3264.0,1.0277290130034089e-08
9,19409,376748099,-1143633,-1146707,-2290340,-1145892.891405137,1445.782810274046,-814.1085948658465,3074.0,5.738911568187177e-09
9,19410,376786920,-1143851,-1146789,-2290640,-1146000.9287068765,1361.8574137529358,-788.0712931199896,2938.0,7.084963726811111e-09
9,19411,376825743,-1144042,-1146840,-2290882,-1146109.3817463242,1336.7634926484898,-730.6182536724691,2798.0,6.5720087150111794e-09
9,19412,376864568,-1144134,-1146900,-2291034,-1146218.3432233497,1402.6864466993138,-681.656776646023,2766.0,8.640199666842818e-09
9,19413,376903395,-1144289,-1146874,-2291163,-1146324.0129368086,1485.025873617269,-549.9870631891663,2585.0,4.398316377773881e-09
9,19414,376942224,-1144389,-1146818,-2291207,-1146431.9951986514,1656.9903973028995,-386.0048013402493,2429.0,1.6601916286163032e-08
9,19415,376981055,-1144552,-1146874,-2291426,-1146537.4249370852,1648.849874170497,-336.5750629095928,2322.0,1.0317307896912098e-08
9,19416,377019888,-1144722,-1147118,-2291840,-1146646.562451332,1453.124902664218,-471.4375486657982,2396.0,4.185494617559016e-09
9,19417,377058723,-1144762,-1147238,-2292000,-1146752.445939832,1504.8918796638027,-485.55406017803216,2476.0,1.9867002265527844e-08
9,19418,377097560,-1144882,-1147234,-2292116,-1146859.0561781486,1602.1123562972061,-374.94382185671293,2352.0,1.0631993063725531e-08
9,19419,377136399,-1144973,-1147350,-2292323,-1146962.8782648975,1602.756529795006,-387.1217351057694,2377.0,6.544723873957992e-09
9,19420,377175240,-1145094,-1147484,-2292578,-1147071.4773714677,1564.9547429354861,-412.5226285360568,2390.0,7.599737728014588e-09
9,19421,377214083,-1145402,-1147637,-2293039,-1147175.340747354,1311.681494708173,-461.65925265653004,2235.0,2.1233063307590783e-08
9,19422,377252928,-1145493,-1147735,-2293228,-1147283.1973217644,1338.3946435288526,-451.80267823743816,2242.0,3.728928277269006e-09
9,19423,377291775,-1145566,-1147876,-2293442,-1147389.1105640791,1336.2211281582713,-486.8894359207861,2310.0,1.5643308870494366e-10
9,19424,377330624,-1145666,-1147976,-2293642,-1147495.4464810826,1348.8929621651769,-480.5535189163684,2310.0,2.0863808458670974e-09
9,19425,377369475,-1145867,-1148100,-2293967,-1147602.6670864036,1238.3341728071682,-497.33291359374107,2233.0,5.349647835828364e-09
9,19426,377408328,-1145933,-1148265,-2294198,-1147708.5892850293,1219.1785700586624,-556.41071497539,2332.0,9.442373993806541e-09
9,19427,377447183,-1146104,-1148234,-2294338,-1147814.9676343447,1291.9352686894126,-419.03236566258056,2130.0,1.4573743101209402e-08
9,19428,377486040,-1146250,-1148167,-2294417,-1147920.024145077,1423.0482901539654,-246.9758549283597,1917.0,1.0684743756428361e-08
9,19429,377524899,-1146379,-1148173,-2294552,-1148027.2602980966,1502.5205961931497,-145.73970190501132,1794.0,3.1723175197839737e-09
9,19430,377563760,-1146371,-1148315,-2294686,-1148135.6411235253,1585.2822470506653,-179.35887647303298,1944.0,3.268723958171904e-09
9,19431,377602623,-1146443,-1148502,-2294945,-1148240.3345427427,1535.669085485395,-261.6654572478292,2059.0,1.894659362733364e-08
9,19432,377641488,-1146510,-1148608,-2295118,-1148343.025815231,1568.0516304620542,-264.97418477070823,2098.0,3.470631781965494e-09
9,19433,377680355,-1146734,-1148533,-2295267,-1148451.5702597762,1636.1405195523985,-81.42974022422732,1799.0,8.531060302630067e-10
9,19434,377719224,-1146680,-1148775,-2295455,-1148558.5788551578,1662.1577103156596,-216.42114484352714,2095.0,2.713932190090418e-09
9,19435,377758095,-1146800,-1148852,-2295652,-1148666.3268354004,1680.6536708008498,-185.67316459122776,2052.0,1.669468474574387e-08
9,19436,377796968,-1146995,-1148910,-2295905,-1148770.6594748793,1636.3189497585408,-139.34052512187463,1915.0,2.2901076590642333e-09
9,19437,377835843,-1147078,-1148893,-2295971,-1148877.7428339715,1784.4856679430231,-15.257166029499786,1815.0,2.0227162167429924e-09
9,19438,377874720,-1147186,-1149178,-2296364,-1148986.7905719485,1609.5811438970268,-191.20942805242976,1992.0,1.886292011477053e-09
9,19439,377913599,-1147241,-1149352,-2296593,-1149092.4480032292,1591.896006458439,-259.5519967717046,2111.0,1.8480932340025902e-09
9,19440,377952480,-1147274,-1149481,-2296755,-1149201.7055203917,1648.4110407833941,-279.2944796130323,2207.0,9.458744898438454e-09
9,19441,377991363,-1147407,-1149433,-2296840,-1149305.210328818,1770.420657636132,-127.78967117853881,2026.0,6.790287443436682e-09
9,19442,378030248,-1147531,-1149372,-2296903,-1149413.4680677496,1923.9361354992725,41.468067752559364,1841.0,5.846231942996383e-09
9,19443,378069135,-1147756,-1149326,-2297082,-1149518.6855382186,1955.371076437179,192.6855382114636,1570.0,1.4251781976781785e-08
9,19444,378108024,-1147970,-1149485,-2297455,-1149627.4521945394,1799.9043890787289,142.45219453940626,1515.0,8.36735125631094e-11
9,19445,378146915,-1147955,-1149635,-2297590,-1149734.5962292708,1879.1924585415982,99.59622927502733,1680.0,8.456481737084687e-09
9,19446,378185808,-1148026,-1149759,-2297785,-1149837.5604703815,1890.1209407630377,78.56047037958524,1733.0,3.867171471938491e-09
9,19447,378224703,-1148043,-1149939,-2297982,-1149942.2225741688,1902.4451483376324,3.2225741678030317,1896.0,2.026354195550084e-09
9,19448,378263600,-1148140,-1150250,-2298390,-1150047.5748293244,1705.1496586487629,-202.42517067803328,2110.0,4.829416866414249e-09
9,19449,378302499,-1148248,-1150420,-2298668,-1150153.8282441078,1639.6564882155508,-266.1717558905566,2172.0,3.3360265661031008e-09
9,19450,378341400,-1148361,-1150564,-2298925,-1150261.6006259944,1598.2012519887649,-302.39937400968665,2203.0,8.138158591464162e-09
9,19451,378380303,-1148411,-1150483,-2298894,-1150365.531934161,1837.063868321944,-117.46806583961734,2072.0,1.178705133497715e-09
9,19452,378419208,-1148504,-1150422,-2298926,-1150471.6314074828,2017.2628149655648,49.63140749021113,1918.0,1.4857505448162556e-08
9,19453,378458115,-1148522,-1150444,-2298966,-1150579.2213725834,2192.4427451668307,135.22137258883686,1922.0,1.084299583453685e-08
9,19454,378497024,-1148693,-1150633,-2299326,-1150682.617786153,2039.2355723059736,49.61778615000094,1940.0,5.971742211841047e-09
9,19455,378535935,-1148907,-1150988,-2299895,-1150787.5644231222,1680.1288462444209,-200.43557687289012,2081.0,9.798895916901529e-09
9,19456,378574848,-1148995,-1151254,-2300249,-1150893.8320374798,1538.664074959699,-360.16796252028325,2259.0,2.6557245291769505e-10
9,19457,378613763,-1149030,-1151491,-2300521,-1150998.311264528,1475.6225290559232,-492.68873546743725,2461.0,9.202267392538488e-09
9,19458,378652680,-1149074,-1151655,-2300729,-1151103.6332284512,1478.2664569024928,-551.366771546961,2581.0,3.585228114388883e-09
9,19459,378691599,-1149226,-1151837,-2301063,-1151210.4024390338,1357.8048780676909,-626.5975609641173,2611.0,4.0745362639427185e-09
